"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"26","Med16",0.356438586333333,1.37056907133333,0.756528696315828,0.464984591166546,0.655552046562671,-6.4429703245376
"6","Crebbp",-0.529253358333333,1.8888862955,-0.65704162128903,0.524456529154735,0.721748346419902,-6.51524248926734
"84","Gapdh",-0.163319209,0.8528534435,-0.650171277687067,0.528722625865742,0.721748346419902,-6.51988804336125
"62","Ppara",0.189880989666667,0.675980534583334,0.559892792266534,0.586601422653535,0.78314824406619,-6.57668937210075
"77","Tgs1",-0.117178758333333,0.887732829916667,-0.551853645745119,0.591914370515143,0.78314824406619,-6.5813606823091
"19","Itgb3bp",-0.129309556666667,0.610445918916667,-0.530518720125749,0.606135165633756,0.787115638594788,-6.59344732211564
"38","Nfkb2",0.294889826,1.1604188755,0.519988196438976,0.613217997509893,0.787115638594788,-6.59924618494891
"37","Ncor2",-0.0999948416666668,1.02167607441667,-0.412821892310293,0.687547753752375,0.85926141616914,-6.65190710326768
"29","Med4",-0.110493614333333,0.895930610166667,-0.40148735387637,0.695633254897164,0.85926141616914,-6.6567929774162
"57","Nr4a1",-1.162338895,4.25618433966667,-0.396227582827151,0.699398827114417,0.85926141616914,-6.65901538822129
"40","Notch2",0.624226793,2.93028948658333,0.378905468778444,0.711859249366149,0.862252048528011,-6.66613292032464
"64","Pparg",-0.0660503576666668,0.714646298416667,-0.340114233939234,0.740078354692565,0.883982479216119,-6.68094550448746
"9","Esr2",-0.0714846740000001,0.815506213083333,-0.282399534760929,0.782799615687833,0.922202286974708,-6.70008086475062
"46","Nr1h3",-0.0667313633333333,0.833953080166667,-0.2559134171764,0.80266779839602,0.92874040418635,-6.7076917517036
"81","Vdr",-0.198758129333333,1.44612615883333,-0.246257720509765,0.809948026906701,0.92874040418635,-6.71028229931659
"32","Ncoa2",-0.106289424333333,1.00065753166667,-0.210475330900868,0.837085708059532,0.947228564383155,-6.71902213757265
"21","Kat5",0.0576777489999999,0.957414163,0.181105539176335,0.859528007341451,0.955867504627502,-6.72518014475084
"18","Hdac7",0.0985287750000002,1.07649498908333,0.15555486585073,0.879158494505153,0.955867504627502,-6.72979020977626
"78","Thra",-0.0382628286666666,0.83240431775,-0.151363414026643,0.882387246953849,0.955867504627502,-6.73047996375063
"80","Trip4",0.0680011,1.022188478,0.142555836155231,0.889179074072095,0.955867504627502,-6.73186821375614
"74","Rxra",-0.0397068429999996,1.06214188741667,-0.104154173339944,0.918893013557035,0.975614804517346,-6.73695164804584
"86","Hsp90ab1",-0.0155116749999999,0.87640294375,-0.0512451796266245,0.96003478704573,0.986542730479186,-6.74136681731137
"56","Nr3c2",-0.0251589393333329,1.33549291416667,-0.04380465886694,0.965833132725172,0.986542730479186,-6.74174674344552
"16","Hdac5",0.0111756366666668,0.701855032666667,0.0407593574841232,0.968206928374745,0.986542730479186,-6.7418850934999
"11","Esrrg",0.00774759499999977,0.415889168333333,0.0319553767321257,0.97507130338059,0.986542730479186,-6.74222903346227
"49","Nr1i3",-0.00460745399999984,0.6883263875,-0.0152137943178138,0.988129871019784,0.988129871019784,-6.74265332468424
